Plate_ID,Well,Breeder_ID,Larva_ID,BreederF,BreederM
Plate 1(FC20200305),C7,Z2622-M19,20200204-Plate1-11A,Z2622-F14,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200211-Plate1-9A,Z2622-F13,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200211-Plate1-9B,Z2622-F13,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200211-Plate1-9C,Z2622-F13,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200211-Plate1-9D,Z2622-F13,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200211-Plate1-9E,Z2622-F13,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200211-Plate1-9F,Z2622-F13,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200211-Plate1-9G,Z2622-F13,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200211-Plate1-9H,Z2622-F13,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200218-Plate1-5E,Z2622-F12,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200218-Plate1-5F,Z2622-F12,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200218-Plate1-5G,Z2622-F12,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200218-Plate1-5H,Z2622-F12,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200218-Plate1-6A,Z2622-F12,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200218-Plate1-6B,Z2622-F12,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200218-Plate1-6C,Z2622-F12,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200218-Plate1-6D,Z2622-F12,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200218-Plate1-6E,Z2622-F12,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200218-Plate1-6F,Z2622-F12,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200218-Plate1-6G,Z2622-F12,Z2622-M19
Plate 1(FC20200305),C7,Z2622-M19,20200218-Plate1-6H,Z2622-F12,Z2622-M19
Plate 1(FC20200305),D1,Z2622-F4,20191217-Plate2-12A,Z2622-F4,Z2622-M5
Plate 1(FC20200305),D1,Z2622-F4,20191217-Plate2-12B,Z2622-F4,Z2622-M5
Plate 1(FC20200305),D1,Z2622-F4,20191217-Plate2-12C,Z2622-F4,Z2622-M5
Plate 1(FC20200305),D1,Z2622-F4,20191217-Plate2-12D,Z2622-F4,Z2622-M5
Plate 1(FC20200305),D1,Z2622-F4,20200114-Plate1-3A,Z2622-F4,Z2622-M6
Plate 1(FC20200305),D1,Z2622-F4,20200114-Plate1-3B,Z2622-F4,Z2622-M6
Plate 1(FC20200305),D1,Z2622-F4,20200114-Plate1-3C,Z2622-F4,Z2622-M6
Plate 1(FC20200305),D1,Z2622-F4,20200114-Plate1-3D,Z2622-F4,Z2622-M6
Plate 1(FC20200305),D1,Z2622-F4,20200114-Plate1-3E,Z2622-F4,Z2622-M6
Plate 1(FC20200305),D1,Z2622-F4,20200114-Plate1-3F,Z2622-F4,Z2622-M6
Plate 1(FC20200305),D1,Z2622-F4,20200114-Plate1-3G,Z2622-F4,Z2622-M6
Plate 1(FC20200305),D1,Z2622-F4,20200114-Plate1-3H,Z2622-F4,Z2622-M6
Plate 1(FC20200305),D1,Z2622-F4,20200128-Plate1-2D,Z2622-F4,Z2622-M8
Plate 1(FC20200305),D1,Z2622-F4,20200128-Plate1-2E,Z2622-F4,Z2622-M8
Plate 1(FC20200305),D1,Z2622-F4,20200128-Plate1-2F,Z2622-F4,Z2622-M8
Plate 1(FC20200305),D1,Z2622-F4,20200128-Plate1-2G,Z2622-F4,Z2622-M8
Plate 1(FC20200305),D1,Z2622-F4,20200128-Plate1-2H,Z2622-F4,Z2622-M8
Plate 1(FC20200305),D1,Z2622-F4,20200128-Plate1-3A,Z2622-F4,Z2622-M8
Plate 1(FC20200305),D1,Z2622-F4,20200128-Plate1-3B,Z2622-F4,Z2622-M8
Plate 1(FC20200305),D1,Z2622-F4,20200128-Plate1-3C,Z2622-F4,Z2622-M8
Plate 1(FC20200305),D1,Z2622-F4,20200128-Plate1-3D,Z2622-F4,Z2622-M8
Plate 1(FC20200305),D1,Z2622-F4,20200128-Plate1-3E,Z2622-F4,Z2622-M8
Plate 1(FC20200305),D1,Z2622-F4,20200128-Plate1-3F,Z2622-F4,Z2622-M8
Plate 1(FC20200305),D6,Z2622-M12,20191209-Plate1-7G,Z2622-F12,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191209-Plate1-7H,Z2622-F12,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191209-Plate1-8A,Z2622-F12,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191209-Plate1-8B,Z2622-F12,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191209-Plate1-8C,Z2622-F12,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191209-Plate1-8D,Z2622-F12,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191209-Plate1-8E,Z2622-F12,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191209-Plate1-8F,Z2622-F12,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191217-Plate1-5A,Z2622-F11,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191217-Plate1-5B,Z2622-F11,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191217-Plate1-5C,Z2622-F11,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191217-Plate1-5D,Z2622-F11,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191217-Plate1-5E,Z2622-F11,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191217-Plate1-5F,Z2622-F11,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191217-Plate1-5G,Z2622-F11,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20191217-Plate1-5H,Z2622-F11,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200114-Plate1-8A,Z2622-F10,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200114-Plate1-8B,Z2622-F10,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200114-Plate1-8C,Z2622-F10,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200114-Plate1-8D,Z2622-F10,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200114-Plate1-8E,Z2622-F10,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200114-Plate1-8F,Z2622-F10,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200114-Plate1-8G,Z2622-F10,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200114-Plate1-8H,Z2622-F10,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200211-Plate1-4A,Z2622-F6,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200211-Plate1-4B,Z2622-F6,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200211-Plate1-4C,Z2622-F6,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200211-Plate1-4D,Z2622-F6,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200211-Plate1-4E,Z2622-F6,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200211-Plate1-4F,Z2622-F6,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200211-Plate1-4G,Z2622-F6,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200211-Plate1-4H,Z2622-F6,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200218-Plate1-1A,Z2622-F5,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200218-Plate1-1B,Z2622-F5,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200218-Plate1-1C,Z2622-F5,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200218-Plate1-1D,Z2622-F5,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200218-Plate1-1E,Z2622-F5,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200218-Plate1-1F,Z2622-F5,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200218-Plate1-1G,Z2622-F5,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200218-Plate1-1H,Z2622-F5,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200218-Plate1-2A,Z2622-F5,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200218-Plate1-2B,Z2622-F5,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200218-Plate1-2C,Z2622-F5,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200218-Plate1-2D,Z2622-F5,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200310-Plate1-2B,Z2627-F3a,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200310-Plate1-2C,Z2627-F3a,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200310-Plate1-2D,Z2627-F3a,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200310-Plate1-2E,Z2627-F3a,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200310-Plate1-2F,Z2627-F3a,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200310-Plate1-2G,Z2627-F3a,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200310-Plate1-2H,Z2627-F3a,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200310-Plate1-3A,Z2627-F3a,Z2622-M12
Plate 1(FC20200305),D6,Z2622-M12,20200310-Plate1-3B,Z2627-F3a,Z2622-M12
Plate 1(FC20200305),D7,Z2622-M20,20191209-Plate2-3E,Z2622-F20,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20191209-Plate2-3F,Z2622-F20,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20191209-Plate2-3G,Z2622-F20,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20191209-Plate2-3H,Z2622-F20,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20191209-Plate2-4A,Z2622-F20,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20191209-Plate2-4B,Z2622-F20,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20191209-Plate2-4C,Z2622-F20,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20191209-Plate2-4D,Z2622-F20,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20191209-Plate2-4E,Z2622-F20,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20191217-Plate1-12A,Z2622-F19,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20191217-Plate1-12B,Z2622-F19,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20191217-Plate1-12C,Z2622-F19,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20191217-Plate1-12D,Z2622-F19,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20191217-Plate1-12E,Z2622-F19,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20191217-Plate1-12F,Z2622-F19,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20191217-Plate1-12G,Z2622-F19,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20191217-Plate1-12H,Z2622-F19,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200114-Plate2-1C,Z2622-F18,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200114-Plate2-1D,Z2622-F18,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200114-Plate2-1E,Z2622-F18,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200114-Plate2-1F,Z2622-F18,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200114-Plate2-1G,Z2622-F18,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200114-Plate2-1H,Z2622-F18,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200114-Plate2-2A,Z2622-F18,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200114-Plate2-2B,Z2622-F18,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200121-Plate1-11E,Z2622-F17,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200121-Plate1-11F,Z2622-F17,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200121-Plate1-11G,Z2622-F17,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200121-Plate1-11H,Z2622-F17,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200121-Plate1-12A,Z2622-F17,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200121-Plate1-12B,Z2622-F17,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200121-Plate1-12C,Z2622-F17,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200204-Plate1-11B,Z2622-F15,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200204-Plate1-11C,Z2622-F15,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200204-Plate1-11D,Z2622-F15,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200204-Plate1-11E,Z2622-F15,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200204-Plate1-11F,Z2622-F15,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200204-Plate1-11G,Z2622-F15,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200204-Plate1-11H,Z2622-F15,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200204-Plate1-12A,Z2622-F15,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200204-Plate1-12B,Z2622-F15,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200211-Plate1-10A,Z2622-F14,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200211-Plate1-10B,Z2622-F14,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200211-Plate1-10C,Z2622-F14,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200211-Plate1-10D,Z2622-F14,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200211-Plate1-10E,Z2622-F14,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200211-Plate1-10F,Z2622-F14,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200211-Plate1-10G,Z2622-F14,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200211-Plate1-10H,Z2622-F14,Z2622-M20
Plate 1(FC20200305),D7,Z2622-M20,20200211-Plate1-11A,Z2622-F14,Z2622-M20
Plate 1(FC20200305),E1,Z2622-F5,20191209-Plate1-2G,Z2622-F5,Z2622-M5
Plate 1(FC20200305),E1,Z2622-F5,20191209-Plate1-2H,Z2622-F5,Z2622-M5
Plate 1(FC20200305),E1,Z2622-F5,20191209-Plate1-3A,Z2622-F5,Z2622-M5
Plate 1(FC20200305),E1,Z2622-F5,20191209-Plate1-3B,Z2622-F5,Z2622-M5
Plate 1(FC20200305),E1,Z2622-F5,20191209-Plate1-3C,Z2622-F5,Z2622-M5
Plate 1(FC20200305),E1,Z2622-F5,20191209-Plate1-3D,Z2622-F5,Z2622-M5
Plate 1(FC20200305),E1,Z2622-F5,20191209-Plate1-3E,Z2622-F5,Z2622-M5
Plate 1(FC20200305),E1,Z2622-F5,20191209-Plate1-3F,Z2622-F5,Z2622-M5
Plate 1(FC20200305),E1,Z2622-F5,20200114-Plate1-4A,Z2622-F5,Z2622-M7
Plate 1(FC20200305),E1,Z2622-F5,20200114-Plate1-4B,Z2622-F5,Z2622-M7
Plate 1(FC20200305),E1,Z2622-F5,20200114-Plate1-4C,Z2622-F5,Z2622-M7
Plate 1(FC20200305),E1,Z2622-F5,20200114-Plate1-4D,Z2622-F5,Z2622-M7
Plate 1(FC20200305),E1,Z2622-F5,20200114-Plate1-4E,Z2622-F5,Z2622-M7
Plate 1(FC20200305),E1,Z2622-F5,20200114-Plate1-4F,Z2622-F5,Z2622-M7
Plate 1(FC20200305),E1,Z2622-F5,20200114-Plate1-4G,Z2622-F5,Z2622-M7
Plate 1(FC20200305),E1,Z2622-F5,20200114-Plate1-4H,Z2622-F5,Z2622-M7
Plate 1(FC20200305),E1,Z2622-F5,20200121-Plate1-2G,Z2622-F5,Z2622-M8
Plate 1(FC20200305),E1,Z2622-F5,20200121-Plate1-2H,Z2622-F5,Z2622-M8
Plate 1(FC20200305),E1,Z2622-F5,20200121-Plate1-3A,Z2622-F5,Z2622-M8
Plate 1(FC20200305),E1,Z2622-F5,20200121-Plate1-3B,Z2622-F5,Z2622-M8
Plate 1(FC20200305),E1,Z2622-F5,20200121-Plate1-3C,Z2622-F5,Z2622-M8
Plate 1(FC20200305),E1,Z2622-F5,20200121-Plate1-3D,Z2622-F5,Z2622-M8
Plate 1(FC20200305),E1,Z2622-F5,20200121-Plate1-3E,Z2622-F5,Z2622-M8
Plate 1(FC20200305),E1,Z2622-F5,20200211-Plate1-3A,Z2622-F5,Z2622-M11a
Plate 1(FC20200305),E1,Z2622-F5,20200211-Plate1-3B,Z2622-F5,Z2622-M11a
Plate 1(FC20200305),E1,Z2622-F5,20200211-Plate1-3C,Z2622-F5,Z2622-M11a
Plate 1(FC20200305),E1,Z2622-F5,20200211-Plate1-3D,Z2622-F5,Z2622-M11a
Plate 1(FC20200305),E1,Z2622-F5,20200211-Plate1-3E,Z2622-F5,Z2622-M11a
Plate 1(FC20200305),E1,Z2622-F5,20200211-Plate1-3F,Z2622-F5,Z2622-M11a
Plate 1(FC20200305),E1,Z2622-F5,20200211-Plate1-3G,Z2622-F5,Z2622-M11a
Plate 1(FC20200305),E1,Z2622-F5,20200211-Plate1-3H,Z2622-F5,Z2622-M11a
Plate 1(FC20200305),E1,Z2622-F5,20200310-Plate1-3C,Z2622-F5,Z2622-M14b
Plate 1(FC20200305),E1,Z2622-F5,20200310-Plate1-3D,Z2622-F5,Z2622-M14b
Plate 1(FC20200305),E1,Z2622-F5,20200310-Plate1-3E,Z2622-F5,Z2622-M14b
Plate 1(FC20200305),E1,Z2622-F5,20200310-Plate1-3F,Z2622-F5,Z2622-M14b
Plate 1(FC20200305),E1,Z2622-F5,20200310-Plate1-3G,Z2622-F5,Z2622-M14b
Plate 1(FC20200305),E1,Z2622-F5,20200310-Plate1-3H,Z2622-F5,Z2622-M14b
Plate 1(FC20200305),E1,Z2622-F5,20200310-Plate1-4A,Z2622-F5,Z2622-M14b
Plate 1(FC20200305),E1,Z2622-F5,20200310-Plate1-4B,Z2622-F5,Z2622-M14b
Plate 1(FC20200305),E1,Z2622-F5,20200310-Plate1-4C,Z2622-F5,Z2622-M14b
Plate 1(FC20200305),F2,Z2622-F14,20191209-Plate1-8G,Z2622-F14,Z2622-M14
Plate 1(FC20200305),F2,Z2622-F14,20191209-Plate1-8H,Z2622-F14,Z2622-M14
Plate 1(FC20200305),F2,Z2622-F14,20191209-Plate1-9A,Z2622-F14,Z2622-M14
Plate 1(FC20200305),F2,Z2622-F14,20191209-Plate1-9B,Z2622-F14,Z2622-M14
Plate 1(FC20200305),F2,Z2622-F14,20191209-Plate1-9C,Z2622-F14,Z2622-M14
Plate 1(FC20200305),F2,Z2622-F14,20191209-Plate1-9D,Z2622-F14,Z2622-M14
Plate 1(FC20200305),F2,Z2622-F14,20191209-Plate1-9E,Z2622-F14,Z2622-M14
Plate 1(FC20200305),F2,Z2622-F14,20191209-Plate1-9F,Z2622-F14,Z2622-M14
Plate 1(FC20200305),F2,Z2622-F14,20191209-Plate1-9G,Z2622-F14,Z2622-M14
Plate 1(FC20200305),F2,Z2622-F14,20191217-Plate1-8A,Z2622-F14,Z2622-M15
Plate 1(FC20200305),F2,Z2622-F14,20191217-Plate1-8B,Z2622-F14,Z2622-M15
Plate 1(FC20200305),F2,Z2622-F14,20191217-Plate1-8C,Z2622-F14,Z2622-M15
Plate 1(FC20200305),F2,Z2622-F14,20191217-Plate1-8D,Z2622-F14,Z2622-M15
Plate 1(FC20200305),F2,Z2622-F14,20191217-Plate1-8E,Z2622-F14,Z2622-M15
Plate 1(FC20200305),F2,Z2622-F14,20191217-Plate1-8F,Z2622-F14,Z2622-M15
Plate 1(FC20200305),F2,Z2622-F14,20191217-Plate1-8G,Z2622-F14,Z2622-M15
Plate 1(FC20200305),F2,Z2622-F14,20191217-Plate1-8H,Z2622-F14,Z2622-M15
Plate 1(FC20200305),F2,Z2622-F14,20200114-Plate1-11A,Z2622-F14,Z2622-M16
Plate 1(FC20200305),F2,Z2622-F14,20200114-Plate1-11B,Z2622-F14,Z2622-M16
Plate 1(FC20200305),F2,Z2622-F14,20200114-Plate1-11C,Z2622-F14,Z2622-M16
Plate 1(FC20200305),F2,Z2622-F14,20200114-Plate1-11D,Z2622-F14,Z2622-M16
Plate 1(FC20200305),F2,Z2622-F14,20200114-Plate1-11E,Z2622-F14,Z2622-M16
Plate 1(FC20200305),F2,Z2622-F14,20200114-Plate1-11F,Z2622-F14,Z2622-M16
Plate 1(FC20200305),F2,Z2622-F14,20200114-Plate1-11G,Z2622-F14,Z2622-M16
Plate 1(FC20200305),F2,Z2622-F14,20200114-Plate1-11H,Z2622-F14,Z2622-M16
Plate 1(FC20200305),F2,Z2622-F14,20200128-Plate1-11E,Z2622-F14,Z2622-M18
Plate 1(FC20200305),F2,Z2622-F14,20200128-Plate1-11F,Z2622-F14,Z2622-M18
Plate 1(FC20200305),F2,Z2622-F14,20200128-Plate1-11G,Z2622-F14,Z2622-M18
Plate 1(FC20200305),F2,Z2622-F14,20200128-Plate1-11H,Z2622-F14,Z2622-M18
Plate 1(FC20200305),F2,Z2622-F14,20200128-Plate1-12A,Z2622-F14,Z2622-M18
Plate 1(FC20200305),F2,Z2622-F14,20200128-Plate1-12B,Z2622-F14,Z2622-M18
Plate 1(FC20200305),F2,Z2622-F14,20200128-Plate1-12C,Z2622-F14,Z2622-M18
Plate 1(FC20200305),F2,Z2622-F14,20200128-Plate1-12D,Z2622-F14,Z2622-M18
Plate 1(FC20200305),F2,Z2622-F14,20200128-Plate1-12E,Z2622-F14,Z2622-M18
Plate 1(FC20200305),F2,Z2622-F14,20200128-Plate1-12F,Z2622-F14,Z2622-M18
Plate 1(FC20200305),F2,Z2622-F14,20200218-Plate1-8E,Z2622-F14,Z2622-M21
Plate 1(FC20200305),F2,Z2622-F14,20200218-Plate1-8F,Z2622-F14,Z2622-M21
Plate 1(FC20200305),F2,Z2622-F14,20200218-Plate1-8G,Z2622-F14,Z2622-M21
Plate 1(FC20200305),F2,Z2622-F14,20200218-Plate1-8H,Z2622-F14,Z2622-M21
Plate 1(FC20200305),F2,Z2622-F14,20200218-Plate1-9A,Z2622-F14,Z2622-M21
